g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AAFBOm?mEoN_,25,5,5.6538052335,0.6538052335,1.1307610467,5.74767298,Solved
L?AEBAw{@[@wN_,26,5,5.6538016760,0.6538016760,1.1307603352,5.78218125,Solved
L?AEB_NL`wN?{G,27,5,5.6538016749,0.6538016749,1.1307603350,5.75783157,Solved
L?AAD?wXCcM_Es,22,5,5.6537425613,0.6537425613,1.1307485123,5.74182014,Solved
L?AEB?WVF_EoBq,24,5,5.6537308286,0.6537308286,1.1307461657,5.76990417,Solved
L?AAD?oyBWAwFo,23,5,5.6536496220,0.6536496220,1.1307299244,5.77301453,Solved
L?AAD?W{?]N_N_,24,5,5.6536194348,0.6536194348,1.1307238870,5.77376462,Solved
L?AEB?WVF_FoBq,25,5,5.6536051502,0.6536051502,1.1307210300,5.77166725,Solved
L?AEB?c{AwAwN_,24,5,5.6535719481,0.6535719481,1.1307143896,5.74755990,Solved
L?AAD@W[CsBWBS,22,5,5.6535478259,0.6535478259,1.1307095652,5.75450487,Solved
L?AE@`gJ?lN_qQ,25,5,5.6535477238,0.6535477238,1.1307095448,5.80321413,Solved
L?AAD@OICsAwN_,21,5,5.6534996130,0.6534996130,1.1306999226,5.75101007,Solved
L?AAD?oy?mBw^?,24,5,5.6534988174,0.6534988174,1.1306997635,5.77348020,Solved
L?AAD?WLFOBgi_,21,5,5.6534902149,0.6534902149,1.1306980430,5.76052685,Solved
L?AADBOX@KROIg,21,5,5.6534316045,0.6534316045,1.1306863209,5.76268072,Solved
L?AAD@wLbgAwy@,25,5,5.6533676747,0.6533676747,1.1306735349,5.74413421,Solved
L?AE@`gFf_FoBq,26,5,5.6533392557,0.6533392557,1.1306678511,5.74347116,Solved
L?AAD?oy?{J_Ds,23,5,5.6532536714,0.6532536714,1.1306507343,5.76010083,Solved
L?`@Cb_HQS@sUC,22,5,5.6532206207,0.6532206207,1.1306441241,5.76300953,Solved
L?AAD?oy?{N_Ds,24,5,5.6531922578,0.6531922578,1.1306384516,5.75682856,Solved
L?AA@b_DnON_Fg,25,5,5.6531905402,0.6531905402,1.1306381080,5.76683412,Solved
L?AAF@cE_mUO\?,23,5,5.6531701121,0.6531701121,1.1306340224,5.79062573,Solved
L?AAD?sXDoBIVO,23,5,5.6531701116,0.6531701116,1.1306340223,5.76532234,Solved
L?AA@BOTCsTQJg,23,5,5.6531701114,0.6531701114,1.1306340223,5.75872164,Solved
L?AA@AOTEoTQJg,22,5,5.6531701103,0.6531701103,1.1306340221,5.75560283,Solved
L?AA@aHRRHJ_}?,24,5,5.6531701101,0.6531701101,1.1306340220,5.75925052,Solved
L?AA@AOTFoTQJg,23,5,5.6531701098,0.6531701098,1.1306340220,5.75180760,Solved
L?AA@BOTFoTQN_,24,5,5.6531701097,0.6531701097,1.1306340219,5.74737960,Solved
L?AA@BOTEoFoic,23,5,5.6531701092,0.6531701092,1.1306340218,5.75150739,Solved
L?ABA_YyBoPWgW,24,5,5.6531701087,0.6531701087,1.1306340217,5.78349767,Solved
L?AA@BOTCsN_Jg,23,5,5.6531701086,0.6531701086,1.1306340217,5.75922685,Solved
L?AA@BOTFOBoic,22,5,5.6531701084,0.6531701084,1.1306340217,5.76339349,Solved
L?AA@AOTCsDUZG,22,5,5.6531701082,0.6531701082,1.1306340216,5.75759008,Solved
L?AA@aHRRHV?^?,24,5,5.6531701076,0.6531701076,1.1306340215,5.76488670,Solved
L?AAD?oeEPF_RW,22,5,5.6531701075,0.6531701075,1.1306340215,5.78105164,Solved
L?AAD@cedcIgCw,23,5,5.6531701074,0.6531701074,1.1306340215,5.77305996,Solved
L?AA@BOT@\TQm_,24,5,5.6531701063,0.6531701063,1.1306340213,5.74826777,Solved
L?AAD?oe@w@kqG,21,5,5.6531701062,0.6531701062,1.1306340212,5.78983767,Solved
L?AAD?oeEPHk^?,23,5,5.6531701060,0.6531701060,1.1306340212,5.76277417,Solved
L?AAD?oeEP@k^?,22,5,5.6531701058,0.6531701058,1.1306340212,5.76510575,Solved
L?AA@aHRToL_\G,24,5,5.6531701056,0.6531701056,1.1306340211,5.77156741,Solved
L?AA@AOTEo@sic,21,5,5.6531701056,0.6531701056,1.1306340211,5.75923421,Solved
L?AA@aom@wXGRW,24,5,5.6531701053,0.6531701053,1.1306340211,5.74794148,Solved
L?AA@aHRRHF_}?,24,5,5.6531701052,0.6531701052,1.1306340210,5.75928060,Solved
L?AA@b_ZDSHgBw,24,5,5.6531701050,0.6531701050,1.1306340210,5.74041751,Solved
L?AA@BOTFoDsic,24,5,5.6531701047,0.6531701047,1.1306340209,5.75489209,Solved
L?AA@BOTFOTQN_,23,5,5.6531701047,0.6531701047,1.1306340209,5.75334263,Solved
L?AA@BOT@cPWIk,21,5,5.6530732344,0.6530732344,1.1306146469,5.74063898,Solved
L?AAD?w\F_@wFo,24,5,5.6530723798,0.6530723798,1.1306144760,5.80698038,Solved
L?AE@b_F@sJ_Aw,23,5,5.6530712623,0.6530712623,1.1306142525,5.75892998,Solved
L?AEB`oJ?]Z?F_,24,5,5.6530705674,0.6530705674,1.1306141135,5.78336081,Solved
L?AE@b_F?ZFOm?,23,5,5.6530557309,0.6530557309,1.1306111462,5.79497066,Solved
L?AAD@WLdcHg^?,24,5,5.6530317990,0.6530317990,1.1306063598,5.76066054,Solved
L?AB?rOXAw@swP,24,5,5.6530100071,0.6530100071,1.1306020014,5.74692992,Solved
L?AAD@W{Aw@wN_,24,5,5.6530048853,0.6530048853,1.1306009771,5.74000643,Solved
L?AADBWVAiTOm_,25,5,5.6529759835,0.6529759835,1.1305951967,5.76063511,Solved
L?AAD@oUOy@s}?,24,5,5.6529476406,0.6529476406,1.1305895281,5.75545340,Solved
L?AADb_B_tJ_u?,23,5,5.6529217321,0.6529217321,1.1305843464,5.77107161,Solved
L?AEB?o]@wBWBw,24,5,5.6529139002,0.6529139002,1.1305827800,5.78510475,Solved
L?AB?rO\BoCkad,25,5,5.6529050292,0.6529050292,1.1305810058,5.80811708,Solved
L?AB?qQ]EoLcHY,26,5,5.6528880418,0.6528880418,1.1305776084,5.81777027,Solved
L?ABAb_LDQ@YDi,24,5,5.6528874418,0.6528874418,1.1305774884,5.74755599,Solved
L?AE@bGyAwFODk,25,5,5.6528869814,0.6528869814,1.1305773963,5.74014852,Solved
L?AE@b_FDo@kN_,24,5,5.6528869787,0.6528869787,1.1305773957,5.77860718,Solved
L?AE@`gVFOFODi,25,5,5.6528869768,0.6528869768,1.1305773954,5.74638904,Solved
L?AAD@oUOy^?Bw,25,5,5.6528588869,0.6528588869,1.1305717774,5.74322513,Solved
L?ABAaGRFOCkcc,22,5,5.6528528113,0.6528528113,1.1305705623,5.77998431,Solved
L?ABA_gaPYJ_PK,22,5,5.6528290406,0.6528290406,1.1305658081,5.74758264,Solved
L?AAD?oeAw@kEo,21,5,5.6527973865,0.6527973865,1.1305594773,5.74248273,Solved
L?ABA_gaPYGe^?,23,5,5.6527557121,0.6527557121,1.1305511424,5.75148590,Solved
L?AE@bgu@wEoqP,26,5,5.6527067323,0.6527067323,1.1305413465,5.75705336,Solved
L?AAD@Oi@wDoFo,22,5,5.6526562175,0.6526562175,1.1305312435,5.74921624,Solved
L?AA@b_Z@w@[Fg,24,5,5.6526339642,0.6526339642,1.1305267928,5.75475732,Solved
L?AEB`oJ?]Z?N_,25,5,5.6526116683,0.6526116683,1.1305223337,5.77479182,Solved
L?AB?rOL?\WI\?,23,5,5.6526107656,0.6526107656,1.1305221531,5.80138933,Solved
L?ABAaGR?sV?gU,22,5,5.6525941675,0.6525941675,1.1305188335,5.74336695,Solved
L?AA@AWTBoBgas,22,5,5.6525232793,0.6525232793,1.1305046559,5.74144477,Solved
L?AAD?wT?uHg{?,22,5,5.6524745250,0.6524745250,1.1304949050,5.76558271,Solved
L?AA@BOm?uDoM_,22,5,5.6524483574,0.6524483574,1.1304896715,5.77976692,Solved
L?AA@b_NBg@{Fg,25,5,5.6524374032,0.6524374032,1.1304874806,5.78247859,Solved
L?AADb_]AwBoBw,25,5,5.6524039178,0.6524039178,1.1304807836,5.80002703,Solved
L?AAD@OZBgFOig,23,5,5.6523816463,0.6523816463,1.1304763293,5.75533717,Solved
L?ABAaGBe_asIR,23,5,5.6523797316,0.6523797316,1.1304759463,5.74328276,Solved
L?AE@b_FFOFOBw,24,5,5.6523584122,0.6523584122,1.1304716824,5.74534600,Solved
L?AADBOX@KROJg,22,5,5.6523472574,0.6523472574,1.1304694515,5.74144407,Solved
L?AA@bGyAwAsN_,24,5,5.6523147244,0.6523147244,1.1304629449,5.79386162,Solved
L?AAD?wTDOj_Fo,23,5,5.6522344930,0.6522344930,1.1304468986,5.74482374,Solved
L?AEB?o]@w@kFo,24,5,5.6522186113,0.6522186113,1.1304437223,5.79054696,Solved
L?AEB?o]@w@{Fo,25,5,5.6522180704,0.6522180704,1.1304436141,5.78546062,Solved
L?AE@b_F?VJ_L_,23,5,5.6521410968,0.6521410968,1.1304282194,5.75442169,Solved
L?AE@b_F?VJ_N_,24,5,5.6521410948,0.6521410948,1.1304282190,5.75926241,Solved
L?AAD@W[BWAwBs,23,5,5.6521297920,0.6521297920,1.1304259584,5.76702336,Solved
L?`@Cb_@olU_QR,24,5,5.6521167788,0.6521167788,1.1304233558,5.75347668,Solved
L?AADb_B_tJ_}?,24,5,5.6521167773,0.6521167773,1.1304233555,5.74930795,Solved
L?AEB?o]Aw@sFo,24,5,5.6521167770,0.6521167770,1.1304233554,5.76628573,Solved
L?AAD?wT?{Hgk`,23,5,5.6520775113,0.6520775113,1.1304155023,5.77862019,Solved
L?AE@b_FDo@{N_,25,5,5.6520497022,0.6520497022,1.1304099404,5.78011255,Solved
L?AAD@W[?m@y^?,24,5,5.6520497007,0.6520497007,1.1304099401,5.77205202,Solved
L?AADb_B`[Bs}?,25,5,5.6520496992,0.6520496992,1.1304099398,5.76341868,Solved
L?AADb_B_tDo}?,24,5,5.6520496987,0.6520496987,1.1304099397,5.76003099,Solved
L?AEB?oM_mN_yA,25,5,5.6520496973,0.6520496973,1.1304099395,5.76542957,Solved
L?ABAaIuF_EcH[,25,5,5.6520496973,0.6520496973,1.1304099395,5.74699737,Solved
L?AE@bGY@sN_Dk,25,5,5.6520496961,0.6520496961,1.1304099392,5.78074832,Solved
L?AE@`K]F_@wJ_,24,5,5.6520496955,0.6520496955,1.1304099391,5.78007715,Solved
L?AADb_BawBs}?,25,5,5.6520496955,0.6520496955,1.1304099391,5.76226266,Solved
L?AADb_B_xDo}?,24,5,5.6520496950,0.6520496950,1.1304099390,5.76494853,Solved
L?AE@`K]F_DoBq,25,5,5.6520496949,0.6520496949,1.1304099390,5.76646070,Solved
L?AADb_m?lFOBw,25,5,5.6520496947,0.6520496947,1.1304099389,5.79951589,Solved
L?AAD@Oi?wVODs,22,5,5.6520440677,0.6520440677,1.1304088135,5.75107895,Solved
L?AAD@oicsIg^?,24,5,5.6520006371,0.6520006371,1.1304001274,5.77435010,Solved
L?AADbGH_{DouC,24,5,5.6519795932,0.6519795932,1.1303959186,5.77996918,Solved
L?AAD?wTDcFoRQ,24,5,5.6519413096,0.6519413096,1.1303882619,5.77114389,Solved
L?ABA_gaOwGeu?,21,5,5.6517811708,0.6517811708,1.1303562342,5.77113411,Solved
L?AAD?sXAoPUm_,23,5,5.6517185769,0.6517185769,1.1303437154,5.75499915,Solved
L?AAD?sXBoPUm_,24,5,5.6517183636,0.6517183636,1.1303436727,5.75551275,Solved
L?AADAoFBWBWM_,22,5,5.6517090805,0.6517090805,1.1303418161,5.74041673,Solved
L?AADAoFBWFOFo,23,5,5.6517056916,0.6517056916,1.1303411383,5.74277423,Solved
L?`@Cb_HQcB_Bg,21,5,5.6516969771,0.6516969771,1.1303393954,5.74378823,Solved
L?AAD?sXCoAYFo,22,5,5.6516056534,0.6516056534,1.1303211307,5.74165252,Solved
L?AAD?oFEo@ke_,21,5,5.6515942779,0.6515942779,1.1303188556,5.74726060,Solved
L?AEAGoIDoHcCs,21,5,5.6515383494,0.6515383494,1.1303076699,5.77572910,Solved
L?ABAaGRCsCk^?,23,5,5.6515381972,0.6515381972,1.1303076394,5.79153719,Solved
L?AEBBWm?{F_Fo,26,5,5.6515354019,0.6515354019,1.1303070804,5.75092136,Solved
L?`@Cb_LAQboDg,23,5,5.6515173870,0.6515173870,1.1303034774,5.75514512,Solved
L?AA@BOm?uFOJg,23,5,5.6514817623,0.6514817623,1.1302963525,5.74826082,Solved
L?AAD?oy@[Awm_,23,5,5.6513979715,0.6513979715,1.1302795943,5.75995371,Solved
L?AADbGLFOBoHg,23,5,5.6513815318,0.6513815318,1.1302763064,5.80670999,Solved
L?AAD?wLEOrODq,23,5,5.6513442119,0.6513442119,1.1302688424,5.76027593,Solved
L?`@Cb_FAEf_@w,23,5,5.6513418377,0.6513418377,1.1302683675,5.77003198,Solved
L?`@Cb_FAEf_Bg,23,5,5.6513410533,0.6513410533,1.1302682107,5.76214188,Solved
L?AAD?wLEOawm_,23,5,5.6513241895,0.6513241895,1.1302648379,5.77197092,Solved
L?AE@b_J`wJ_Bw,25,5,5.6513035547,0.6513035547,1.1302607109,5.76310915,Solved
L?AADb_u@[BoDg,24,5,5.6513035547,0.6513035547,1.1302607109,5.78801723,Solved
L?`@Cb_FAEf_Bw,24,5,5.6513035514,0.6513035514,1.1302607103,5.76654308,Solved
L?`@Cb_LAE`wFI,24,5,5.6513035486,0.6513035486,1.1302607097,5.80004612,Solved
L?AEBAw{@s@wN_,26,5,5.6512974434,0.6512974434,1.1302594887,5.78761554,Solved
L?AEBAw{@w@wN_,26,5,5.6512974433,0.6512974433,1.1302594887,5.79546567,Solved
L?AADbGL@[N?Dg,23,5,5.6512895830,0.6512895830,1.1302579166,5.78340844,Solved
L?AAD?wLEOvODq,24,5,5.6512761730,0.6512761730,1.1302552346,5.75903941,Solved
L?AADb_]@[BoDg,24,5,5.6512117663,0.6512117663,1.1302423533,5.80421755,Solved
L?AAD@oRCsF_Kc,22,5,5.6511866176,0.6511866176,1.1302373235,5.75065932,Solved
L?AAD@oRFOBgBg,22,5,5.6510082390,0.6510082390,1.1302016478,5.74465418,Solved
L?AAD?w\EoIgad,24,5,5.6510072920,0.6510072920,1.1302014584,5.75129975,Solved
L?AAD@OJ@cH`m_,21,5,5.6509850793,0.6509850793,1.1301970159,5.77238214,Solved
L?AAD@oRFOBgBw,23,5,5.6509770088,0.6509770088,1.1301954018,5.75103748,Solved
L?AAD?oy?yBo^?,23,5,5.6509764898,0.6509764898,1.1301952980,5.75895170,Solved
L?ABBb_u?\BoN?,25,5,5.6509394697,0.6509394697,1.1301878939,5.80190154,Solved
L?AADb_]BgBoBw,25,5,5.6509394680,0.6509394680,1.1301878936,5.75870451,Solved
L?AEF@oV?]V?Fo,26,5,5.6509394680,0.6509394680,1.1301878936,5.78710231,Solved
L?AEBBoBpw^?Fo,27,5,5.6509394677,0.6509394677,1.1301878935,5.77722266,Solved
L?AEBAw{@w@wFo,26,5,5.6509394669,0.6509394669,1.1301878934,5.81354082,Solved
L?ABCfOuBWF_H[,26,5,5.6509394665,0.6509394665,1.1301878933,5.75823158,Solved
L?AE@ro{BWBoBk,27,5,5.6509394642,0.6509394642,1.1301878928,5.75988533,Solved
L?ABBb_u?\F_Fg,26,5,5.6509394637,0.6509394637,1.1301878927,5.76033373,Solved
L?AEF@oV?yV?Fo,26,5,5.6509394636,0.6509394636,1.1301878927,5.77932769,Solved
L?AEBbom@[@wN_,27,5,5.6509394627,0.6509394627,1.1301878925,5.76632120,Solved
L?AADb_]?{@{^?,26,5,5.6509394626,0.6509394626,1.1301878925,5.76590711,Solved
L?AEB@[{?uF_Bo,25,5,5.6509394626,0.6509394626,1.1301878925,5.76948372,Solved
L?AEBbom@s@wN_,27,5,5.6509394622,0.6509394622,1.1301878924,5.75221633,Solved
L?ABAaQu@wL_H[,25,5,5.6509394620,0.6509394620,1.1301878924,5.78175758,Solved
L?AAD?wXF_Boec,23,5,5.6509068882,0.6509068882,1.1301813776,5.74148227,Solved
L?AAD@oRDoUQVO,24,5,5.6508816605,0.6508816605,1.1301763321,5.74767837,Solved
L?AAD?wT?u]?VO,23,5,5.6508490076,0.6508490076,1.1301698015,5.75270379,Solved
L?AAD@oR?\F_Fo,23,5,5.6508465000,0.6508465000,1.1301693000,5.74723311,Solved
L?AEAGoIF_HcCt,22,5,5.6508464981,0.6508464981,1.1301692996,5.78709533,Solved
L?AA@r_{AwBoBk,25,5,5.6508382213,0.6508382213,1.1301676443,5.80171398,Solved
L?AADBOL?kTOBw,22,5,5.6508345359,0.6508345359,1.1301669072,5.74595749,Solved
L?AAD@oREoEQVO,23,5,5.6508056595,0.6508056595,1.1301611319,5.75727046,Solved
L?AAD@oREoUQVO,24,5,5.6507984136,0.6507984136,1.1301596827,5.74150863,Solved
L?AAD?oZAi^?ia,24,5,5.6507469049,0.6507469049,1.1301493810,5.75058861,Solved
L?AAD@Oi@gVODs,22,5,5.6507075964,0.6507075964,1.1301415193,5.74125490,Solved
L?AAD?w\Ai^?ae,25,5,5.6506785378,0.6506785378,1.1301357076,5.75409321,Solved
L?AAD?oeAWDoBo,20,5,5.6506537438,0.6506537438,1.1301307488,5.76624914,Solved
L?AADAoFFOFOBw,23,5,5.6506153863,0.6506153863,1.1301230773,5.74611725,Solved
L?AA@BOm@sDoeo,23,5,5.6506133779,0.6506133779,1.1301226756,5.75852578,Solved
L?ABA_gaOwGe}?,22,5,5.6505968840,0.6505968840,1.1301193768,5.78270631,Solved
L?AA@r_Ff_N_Bi,26,5,5.6504664454,0.6504664454,1.1300932891,5.79925439,Solved
L?AA@AWT@SPY^?,22,5,5.6504619455,0.6504619455,1.1300923891,5.74659333,Solved
L?ABAaGR?sF_HQ,21,5,5.6504564043,0.6504564043,1.1300912809,5.75947269,Solved
L?AAD@W[?kDoBs,22,5,5.6504552993,0.6504552993,1.1300910599,5.74772605,Solved
L?AAD@oi`sAwN_,24,5,5.6504386702,0.6504386702,1.1300877340,5.74336463,Solved
L?AADAoFEoFOBw,23,5,5.6504134962,0.6504134962,1.1300826992,5.75883177,Solved
L?AAD@oi`wIg}?,24,5,5.6504059257,0.6504059257,1.1300811851,5.74963069,Solved
L?ABA_gaQhV?N?,22,5,5.6502843363,0.6502843363,1.1300568673,5.75831415,Solved
L?AAD@W[@WBoBc,21,5,5.6502815520,0.6502815520,1.1300563104,5.81927732,Solved
L?AAD@OJ@sZ?Jg,22,5,5.6502815514,0.6502815514,1.1300563103,5.77902909,Solved
L?AAD@Oi@WHgM_,20,5,5.6502815501,0.6502815501,1.1300563100,5.78634014,Solved
L?AAD@Oi?sBg^?,21,5,5.6502815488,0.6502815488,1.1300563098,5.77251349,Solved
L?AAD@Oi?{F_FO,21,5,5.6502815488,0.6502815488,1.1300563098,5.78596393,Solved
L?AAD@Oi@wAwFo,22,5,5.6502815488,0.6502815488,1.1300563098,5.77652602,Solved
L?AAD@OJ@cHgm_,21,5,5.6502815487,0.6502815487,1.1300563097,5.80404566,Solved
L?AAD@Oi@WBOVO,20,5,5.6502815486,0.6502815486,1.1300563097,5.79793819,Solved
L?AE@b_F?VM_L_,23,5,5.6502815486,0.6502815486,1.1300563097,5.83872059,Solved
L?AAD@Oi?sBgN_,21,5,5.6502815481,0.6502815481,1.1300563096,5.80163377,Solved
L?AAD@OJDo@kk_,21,5,5.6502815466,0.6502815466,1.1300563093,5.76738838,Solved
L?AAD@OJ@sHgm_,22,5,5.6502815464,0.6502815464,1.1300563093,5.77997145,Solved
L?AAD@Oi@WAoFo,20,5,5.6502815457,0.6502815457,1.1300563091,5.80028113,Solved
L?AAD@Oi?{F_Fo,22,5,5.6502815456,0.6502815456,1.1300563091,5.78653866,Solved
L?AAD@OJ@cHgm?,20,5,5.6502815455,0.6502815455,1.1300563091,5.81213238,Solved
L?AAD@Oi@WAoFO,19,5,5.6502815454,0.6502815454,1.1300563091,5.80514908,Solved
L?AAD@W[?sD_Bc,20,5,5.6502815452,0.6502815452,1.1300563090,5.81380141,Solved
L?AAD@OJ@sV?Bw,22,5,5.6502815452,0.6502815452,1.1300563090,5.82090774,Solved
L?AAD@Oi?sF_VO,21,5,5.6502815449,0.6502815449,1.1300563090,5.80455633,Solved
L?AE@b_F?VM_J_,23,5,5.6502815448,0.6502815448,1.1300563090,5.84581039,Solved
L?AADbGH`sF_sC,23,5,5.6502815448,0.6502815448,1.1300563090,5.81219207,Solved
L?AAD@Oi@WAoVO,20,5,5.6502815444,0.6502815444,1.1300563089,5.77733955,Solved
L?AADb_B`wN?Dg,23,5,5.6502815441,0.6502815441,1.1300563088,5.85891259,Solved
L?AAD@OJ@sJ_ig,22,5,5.6502815440,0.6502815440,1.1300563088,5.82574764,Solved
L?AAD@W[?Um_Fo,23,5,5.6502815440,0.6502815440,1.1300563088,5.82656194,Solved
L?AAD?s]F_@wDo,23,5,5.6502815439,0.6502815439,1.1300563088,5.79314276,Solved
L?AAD@Oy@wBoFo,23,5,5.6502815438,0.6502815438,1.1300563088,5.78120417,Solved
L?AAD@Oi@cBgN_,21,5,5.6502815438,0.6502815438,1.1300563088,5.76139830,Solved
L?AAD@Oi@WAoRO,19,5,5.6502815438,0.6502815438,1.1300563088,5.74964218,Solved
L?AAD@Oi@wFOVO,22,5,5.6502815436,0.6502815436,1.1300563087,5.80641716,Solved
L?AAD@OJ@cBgi_,20,5,5.6502815436,0.6502815436,1.1300563087,5.80925091,Solved
L?AAD?cUCsM_ah,22,5,5.6502815436,0.6502815436,1.1300563087,5.75601825,Solved
L?AADb_B_xN?N?,23,5,5.6502815434,0.6502815434,1.1300563087,5.84782414,Solved
L?AAD@OJDoHgk_,21,5,5.6502815432,0.6502815432,1.1300563086,5.81627984,Solved
L?AAD@W[?{F_Bs,23,5,5.6502815431,0.6502815431,1.1300563086,5.83873658,Solved
L?AAD@Oi?sF_Fo,21,5,5.6502815430,0.6502815430,1.1300563086,5.77227489,Solved
L?AAD@Oi@WBoFO,20,5,5.6502815429,0.6502815429,1.1300563086,5.81273345,Solved
L?AAD@OJDcHgm_,22,5,5.6502815424,0.6502815424,1.1300563085,5.77294015,Solved
L?AAD@Oi@cHg^?,21,5,5.6502815424,0.6502815424,1.1300563085,5.79443165,Solved
L?AAD@Oi@WBOFO,19,5,5.6502815423,0.6502815423,1.1300563085,5.80720369,Solved
L?AAD@OJ@cV?Bw,21,5,5.6502815420,0.6502815420,1.1300563084,5.80517536,Solved
L?AAD@Oi@W@gk_,19,5,5.6502815420,0.6502815420,1.1300563084,5.78553181,Solved
L?AAD@W[?sD_Bs,21,5,5.6502815417,0.6502815417,1.1300563083,5.81388302,Solved
L?AAD@Oi@WBORO,19,5,5.6502815415,0.6502815415,1.1300563083,5.77616652,Solved
L?AAD@OJ?sV?Bw,21,5,5.6502815414,0.6502815414,1.1300563083,5.81965289,Solved
L?AAD@W[@WBoBs,22,5,5.6502815413,0.6502815413,1.1300563083,5.82554473,Solved
L?AAD@Oy?yF_Do,22,5,5.6502815412,0.6502815412,1.1300563082,5.81917530,Solved
L?`@Cb_HOs@sSc,22,5,5.6502815412,0.6502815412,1.1300563082,5.84659228,Solved
L?AAD@Oi@WBoFo,21,5,5.6502815407,0.6502815407,1.1300563081,5.77091516,Solved
L?AAD@OiDcHg^?,22,5,5.6502815407,0.6502815407,1.1300563081,5.79432456,Solved
L?AAD?cU?s]?Bp,21,5,5.6502815406,0.6502815406,1.1300563081,5.75557762,Solved
L?AAD@Oi@wAwFO,21,5,5.6502815406,0.6502815406,1.1300563081,5.80943721,Solved
L?AAD@Oi@WBOFo,20,5,5.6502815405,0.6502815405,1.1300563081,5.76907687,Solved
L?AEAGoI@oXCDd,21,5,5.6502815405,0.6502815405,1.1300563081,5.77692769,Solved
L?AAD@OJ?s\?Fo,21,5,5.6502815404,0.6502815404,1.1300563081,5.77563632,Solved
L?AAD@OiBWHgk_,21,5,5.6502815403,0.6502815403,1.1300563081,5.77656743,Solved
L?AAD@W{Bg@wFO,23,5,5.6502815403,0.6502815403,1.1300563081,5.83951882,Solved
L?AAD@OJBo@sN_,22,5,5.6502815402,0.6502815402,1.1300563080,5.81427427,Solved
L?AAD@Oi@WHgk_,20,5,5.6502815402,0.6502815402,1.1300563080,5.78787023,Solved
L?AAD@Oi@wHgk_,21,5,5.6502815401,0.6502815401,1.1300563080,5.80461350,Solved
L?AAD@Oi@WBgM_,20,5,5.6502815401,0.6502815401,1.1300563080,5.80596583,Solved
L?AAD@Oy@wAwFo,23,5,5.6502814838,0.6502814838,1.1300562968,5.78084506,Solved
L?AADBOL?{N?Bw,23,5,5.6502810430,0.6502810430,1.1300562086,5.80449386,Solved
L?AAFBOm@[BoBo,24,5,5.6502802936,0.6502802936,1.1300560587,5.83100979,Solved
L?AADb_B`wN?Fg,24,5,5.6502787697,0.6502787697,1.1300557539,5.85266977,Solved
L?AE@b_F?VM_N_,24,5,5.6502751572,0.6502751572,1.1300550314,5.84841693,Solved
L?AEB`gFF_@wJ_,24,5,5.6502747076,0.6502747076,1.1300549415,5.82425254,Solved
L?AAD?s]F_@wFo,24,5,5.6502678040,0.6502678040,1.1300535608,5.81587704,Solved
L?AADbGH`sEouC,24,5,5.6502643108,0.6502643108,1.1300528622,5.84536445,Solved
L?ABA_gaQhV?^?,23,5,5.6502568861,0.6502568861,1.1300513772,5.75967006,Solved
L?AADb_m@sBoBw,25,5,5.6502528796,0.6502528796,1.1300505759,5.85408955,Solved
L?AAFBOm?]FON_,25,5,5.6502387888,0.6502387888,1.1300477578,5.82408234,Solved
L?AAD@oRBgBWBw,23,5,5.6502188257,0.6502188257,1.1300437651,5.79035060,Solved
L?AAFBOm@[FOBw,25,5,5.6502074860,0.6502074860,1.1300414972,5.83064503,Solved
L?AADb_]@w@sN_,25,5,5.6502026682,0.6502026682,1.1300405336,5.81360703,Solved
L?AAD?cuF_BSAy,23,5,5.6501669420,0.6501669420,1.1300333884,5.75584228,Solved
L?AAD@OJ@cVOVO,22,5,5.6501606882,0.6501606882,1.1300321376,5.78887901,Solved
L?AAD@Oi@WHgca,20,5,5.6501606861,0.6501606861,1.1300321372,5.77465533,Solved
L?AAD@Oi@W@ge_,19,5,5.6501606855,0.6501606855,1.1300321371,5.77388829,Solved
L?AAD@OJ@cBgm_,21,5,5.6501606836,0.6501606836,1.1300321367,5.78158809,Solved
L?AAD@OJ?sV?Fo,21,5,5.6501606819,0.6501606819,1.1300321364,5.75327021,Solved
L?AAD@OJ?sV?VO,21,5,5.6501606814,0.6501606814,1.1300321363,5.75274129,Solved
L?AAD@OJ?s^?Fo,22,5,5.6501606794,0.6501606794,1.1300321359,5.76397272,Solved
L?AAD@OJ@cBgm?,20,5,5.6501606791,0.6501606791,1.1300321358,5.78540836,Solved
L?AAD@OJ@cV?VO,21,5,5.6501606787,0.6501606787,1.1300321357,5.78241606,Solved
L?AAD@OJ?sV?FO,20,5,5.6501606778,0.6501606778,1.1300321356,5.76123790,Solved
L?AAD@W[?s@YXA,21,5,5.6501606775,0.6501606775,1.1300321355,5.75556408,Solved
L?AAD?wTCSeo^?,23,5,5.6501524149,0.6501524149,1.1300304830,5.74607048,Solved
L?AAD@OJ@sBgm?,21,5,5.6501373442,0.6501373442,1.1300274688,5.75392810,Solved
L?AAD@OJ@sBgm_,22,5,5.6501373437,0.6501373437,1.1300274687,5.76354354,Solved
L?AAD@OJ@sV?VO,22,5,5.6501349668,0.6501349668,1.1300269934,5.75126518,Solved
L?AAD@OJ@cHgy?,20,5,5.6501345371,0.6501345371,1.1300269074,5.74641822,Solved
L?AAD@OJ@cHg}?,21,5,5.6501249601,0.6501249601,1.1300249920,5.76845715,Solved
